symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
IOC.NS,2021-02-19,2021-02-22,stop,66.5999,63.5016,2,-6.20
BPCL.NS,2021-02-18,2021-02-25,target,207.6750,229.3795,100,2170.45
BHARTIARTL.NS,2021-02-25,2021-02-26,stop,569.2130,554.5065,40,-588.26
MARICO.NS,2021-01-29,2021-02-26,stop,417.8088,402.0489,63,-992.88
SUNPHARMA.NS,2021-02-26,2021-03-01,stop,619.2095,600.0000,59,-1133.36
BEL.NS,2021-02-24,2021-03-04,target,45.2226,51.6194,3,19.19
BOSCHLTD.NS,2021-03-01,2021-03-05,stop,15294.6435,14912.5400,2,-764.21
HINDZINC.NS,2021-03-12,2021-03-17,stop,308.0000,295.1024,1,-12.90
LT.NS,2021-03-08,2021-03-17,stop,1478.0000,1438.3804,20,-792.39
BAJAJHLDNG.NS,2021-03-18,2021-03-19,stop,3589.7940,3478.9596,8,-886.68
ITC.NS,2021-03-19,2021-03-25,stop,211.0802,203.9397,134,-956.83
JSWSTEEL.NS,2021-03-02,2021-03-30,target,408.6542,462.9074,39,2115.87
TATASTEEL.NS,2021-02-08,2021-04-01,target,69.4000,83.0494,2,27.30
JUBLFOOD.NS,2021-03-30,2021-04-05,stop,583.7417,571.7140,47,-565.30
