symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
VEDL.NS,2025-07-24,2025-07-25,stop,457.5572,449.7750,2,-16.11
KOTAKBANK.NS,2025-04-11,2025-07-28,stop,417.1368,399.7599,1,-17.62
PNB.NS,2025-07-25,2025-07-28,stop,111.1611,108.1418,337,-1039.68
BPCL.NS,2025-07-30,2025-07-31,stop,338.6884,329.8350,6,-54.32
IOC.NS,2025-07-30,2025-07-31,stop,148.7887,146.4767,1,-2.40
TATASTEEL.NS,2025-07-18,2025-07-31,stop,160.8607,156.9629,213,-850.55
ZYDUSLIFE.NS,2025-07-25,2025-08-01,stop,977.5768,959.1901,2,-37.94
ADANIPOWER.NS,2025-08-01,2025-08-04,stop,118.4984,113.3433,12,-62.70
TVSMOTOR.NS,2025-07-31,2025-08-05,target,2827.8257,2975.0919,12,1746.30
SWIGGY.NS,2025-08-07,2025-08-08,stop,399.3991,385.1645,1,-14.47
SWIGGY.NS,2025-08-08,2025-08-11,stop,403.1014,384.8075,1,-18.53
HINDALCO.NS,2025-07-14,2025-08-12,stop,676.7262,657.6710,16,-311.29
AMBUJACEM.NS,2025-08-12,2025-08-13,stop,591.9458,579.4701,2,-25.65
MAXHEALTH.NS,2025-08-05,2025-08-14,stop,1272.0712,1234.3647,26,-999.92
TATASTEEL.NS,2025-08-12,2025-08-14,stop,160.1600,156.9929,2,-6.52
ASIANPAINT.NS,2025-07-29,2025-08-18,target,2368.7669,2548.7250,15,2677.24
HYUNDAI.NS,2025-08-01,2025-08-19,target,2162.1605,2551.1217,1,387.55
BANKBARODA.NS,2025-08-20,2025-08-22,stop,247.5474,241.3884,10,-63.06
GMRAIRPORT.NS,2025-08-18,2025-08-25,stop,91.0655,88.6513,205,-505.97
M&M.NS,2025-08-12,2025-09-04,target,3232.8305,3525.2365,3,871.14
DIXON.NS,2025-08-14,2025-09-04,target,16086.0740,17928.0315,1,1831.75
HDFCLIFE.NS,2025-08-14,2025-09-04,stop,784.4839,762.8366,22,-486.45
M&M.NS,2025-09-04,2025-09-05,target,3528.7635,3518.1579,3,-38.16
MANKIND.NS,2025-09-04,2025-09-08,stop,2611.4051,2527.1709,12,-1029.31
TORNTPHARM.NS,2025-09-09,2025-09-15,stop,3642.6399,3555.2421,11,-985.13
ADANIPOWER.NS,2025-09-01,2025-09-19,target,121.7216,135.1324,149,1986.72
HINDUNILVR.NS,2025-09-19,2025-09-22,stop,2601.3000,2565.8321,8,-296.14
GODREJCP.NS,2025-08-22,2025-09-23,stop,1254.2533,1219.0801,2,-71.83
SBIN.NS,2025-09-11,2025-09-24,target,825.4248,877.1346,1,51.20
GRASIM.NS,2025-09-16,2025-09-25,stop,2822.6206,2782.2157,13,-547.12
TORNTPHARM.NS,2025-09-22,2025-09-25,stop,3643.5407,3568.9284,6,-460.66
BHARTIARTL.NS,2025-09-25,2025-09-26,stop,1939.2378,1916.8817,31,-728.90
BAJAJFINSV.NS,2025-09-30,2025-10-01,stop,2033.0315,1992.9056,25,-1033.34
COALINDIA.NS,2025-10-01,2025-10-03,stop,391.7915,386.7130,20,-106.24
ETERNAL.NS,2025-10-03,2025-10-16,target,330.5803,364.4472,23,774.14
CIPLA.NS,2025-10-16,2025-10-20,target,1568.4673,1631.1224,5,308.48
CIPLA.NS,2025-10-20,2025-10-23,target,1590.7950,1670.5011,5,393.64
HINDALCO.NS,2025-08-18,2025-10-27,target,705.6551,834.4826,28,3594.23
SBILIFE.NS,2025-06-16,2025-10-28,target,1768.2669,1935.2665,3,497.67
JSWSTEEL.NS,2025-08-05,2025-10-29,target,1059.6588,1204.2608,3,431.77
ZYDUSLIFE.NS,2025-10-28,2025-10-29,stop,1016.4080,1001.9973,5,-75.08
INFY.NS,2025-10-29,2025-10-30,stop,1508.0069,1489.0099,6,-119.38
NTPC.NS,2025-10-16,2025-10-31,stop,342.0918,336.4133,1,-5.88
BPCL.NS,2025-10-27,2025-11-03,target,334.7345,361.7690,95,2548.43
ABB.NS,2025-10-30,2025-11-06,stop,5305.3013,5170.3258,1,-138.12
M&M.NS,2025-10-01,2025-11-07,target,3457.4549,3679.0187,15,3291.34
APOLLOHOSP.NS,2025-11-07,2025-11-10,stop,7858.3525,7627.6843,6,-1411.88
BAJAJFINSV.NS,2025-11-10,2025-11-11,stop,2115.7573,2040.7578,13,-991.20
HINDZINC.NS,2025-11-11,2025-11-18,stop,487.2369,475.5741,1,-11.95
BEL.NS,2025-11-10,2025-11-24,stop,416.4161,404.8948,88,-1035.56
ONGC.NS,2025-11-19,2025-11-24,stop,249.8997,244.8550,2,-10.39
INDIGO.NS,2025-11-24,2025-11-25,stop,5955.9765,5749.2464,4,-840.97
