Ticker,Close,Breakout_Pivot,Buy_Signal,Exit_Signal,RS_Blend,ADV_INR,Stop_Loss
SYNGENE.NS,466.04998779296875,518.5499877929688,False,False,-0.27622748260418695,2143787798.4641755,456.08186299863786
SYRMA.NS,1004.0,1188.0,False,False,0.5886090264130852,1803079104.600937,1000.7173134660724
TARIL.NS,304.75,358.0,False,True,-0.23121523360733146,1926158524.304004,308.7890681076674
TATACHEM.NS,729.9500122070312,854.8499755859375,False,True,-0.12961704806373547,2199676004.7445464,750.0259710531404
TATATECH.NS,674.4500122070312,672.0,False,False,-0.028973522181590727,1783401152.0737793,616.2109460956103
TBOTEK.NS,1179.300048828125,1310.300048828125,False,True,-0.11376964484905382,94466301.21899414,1205.6034362057876
TECHNOE.NS,1202.699951171875,1335.5999755859375,False,True,-0.013337522047119976,280678463.98409426,1218.1301037168585
TEGA.NS,1578.5999755859375,1744.0999755859375,False,True,-0.03591304616012399,56328080.37232666,1627.054529116737
TEJASNET.NS,466.3999938964844,554.9500122070312,False,False,-0.24241251196195357,3712051043.5920424,449.8912838125556
TIMKEN.NS,3656.199951171875,3679.60009765625,False,False,0.2384074876238595,306409361.1132568,3515.8855764784685
TITAGARH.NS,746.9500122070312,869.7000122070312,False,True,-0.10056136013198985,1483006765.5763855,766.3915597999602
TRIDENT.NS,24.270000457763672,27.190000534057617,False,True,-0.14462401141484355,149763787.07849264,25.284018959111492
TRITURBINE.NS,656.5499877929688,655.4000244140625,False,False,0.13371735111024363,1567940063.0276,578.3164771484088
TTML.NS,42.119998931884766,49.7400016784668,False,True,-0.26201539225144577,220589397.94920558,42.443083985198236
UCOBANK.NS,24.530000686645508,27.489999771118164,False,True,-0.19209574484691277,136670067.06225157,25.628500150191954
USHAMART.NS,465.5,490.0,False,False,0.3081097332657703,465989030.3179337,461.2498292088442
UTIAMC.NS,947.9500122070312,1083.0,False,True,-0.13305158463049432,244033221.6804138,965.8531613502081
VIJAYA.NS,1271.699951171875,1379.300048828125,False,False,0.3096845377877145,498118828.013385,1206.1255190812756
VTL.NS,609.75,647.0,False,False,0.30649204789845663,377541632.44551694,597.7838932362665
WELCORP.NS,1316.699951171875,1377.4000244140625,False,False,0.5832429407777655,1259719925.9134521,1247.6991107369429
WELSPUNLIV.NS,141.64999389648438,141.8000030517578,False,False,-0.0002856551385063775,301184515.12559354,133.70443246191806
WHIRLPOOL.NS,856.0,1029.949951171875,False,True,-0.31772831669967067,322106485.70616454,896.2679096156515
WOCKPHARMA.NS,1611.9000244140625,1778.0,False,False,0.23277376633888527,4765924241.530622,1523.598166897426
ZEEL.NS,82.94999694824219,97.0,False,True,-0.26944963861817994,1483629329.4422982,87.70031584796497
ZENSARTECH.NS,490.3500061035156,608.5,False,True,-0.3579547616124842,268309899.35362703,514.828134927286
ZENTEC.NS,1604.199951171875,1788.800048828125,False,False,0.011218855892311738,1105242814.834601,1585.563472586797
ZFCVINDIA.NS,14410.0,15549.0,False,True,0.09659667327293349,250806737.55,14501.892967281254
ZYDUSWELL.NS,512.5499877929688,542.0,False,False,0.3076128741567373,264525937.91623992,501.84831931130026
